order_id,order_date,order_time
2913,2023-04-04,19:06:00
2914,2023-04-04,11:37:00
2915,2023-04-04,19:57:00
2916,2023-04-04,20:22:00
2917,2023-04-04,17:39:00
2918,2023-04-04,15:08:00
2919,2023-04-04,18:08:00
2920,2023-04-05,20:19:00
2921,2023-04-05,19:09:00
2922,2023-04-05,17:21:00
2923,2023-04-05,11:33:00
2924,2023-04-05,19:03:00
2925,2023-04-05,11:27:00
2926,2023-04-05,12:40:00
2927,2023-04-05,18:21:00
2928,2023-04-05,14:44:00
2929,2023-04-05,21:38:00
2930,2023-04-05,20:39:00
2931,2023-04-05,13:10:00
2932,2023-04-05,11:31:00
2933,2023-04-05,11:40:00
2934,2023-04-05,12:29:00
2935,2023-04-05,19:30:00
2936,2023-04-05,20:51:00
2937,2023-04-05,19:25:00
2938,2023-04-05,11:23:00
2939,2023-04-05,09:01:00
2940,2023-04-05,19:18:00
2941,2023-04-05,17:37:00
2942,2023-04-05,20:02:00
2943,2023-04-05,22:12:00
2944,2023-04-05,12:56:00
2945,2023-04-05,12:21:00
2946,2023-04-05,19:11:00
2947,2023-04-06,09:58:00
2948,2023-04-06,12:24:00
2949,2023-04-06,18:21:00
2950,2023-04-06,20:29:00
2951,2023-04-06,13:42:00
2952,2023-04-06,14:56:00
2953,2023-04-06,18:09:00
2954,2023-04-06,19:50:00
2955,2023-04-06,14:44:00
2956,2023-04-06,14:40:00
2957,2023-04-06,11:48:00
2958,2023-04-06,19:54:00
2959,2023-04-06,19:20:00
2960,2023-04-06,13:55:00
2961,2023-04-06,14:13:00
2962,2023-04-06,21:50:00
2963,2023-04-06,18:10:00
2964,2023-04-06,20:31:00
2965,2023-04-06,19:20:00
2966,2023-04-06,21:45:00
2967,2023-04-06,23:17:00
2968,2023-04-06,18:13:00
2969,2023-04-06,12:28:00
2970,2023-04-06,21:13:00
2971,2023-04-07,16:36:00
2972,2023-04-07,13:16:00
2973,2023-04-07,19:48:00
2974,2023-04-07,14:33:00
2975,2023-04-07,11:29:00
2976,2023-04-07,20:27:00
2977,2023-04-07,16:26:00
2978,2023-04-07,14:20:00
2979,2023-04-07,11:11:00
2980,2023-04-07,16:41:00
2981,2023-04-07,11:18:00
2982,2023-04-07,18:50:00
2983,2023-04-07,12:06:00
2984,2023-04-07,13:02:00
2985,2023-04-07,20:12:00
2986,2023-04-07,20:19:00
2987,2023-04-07,20:12:00
2988,2023-04-07,19:54:00
2989,2023-04-07,20:00:00
2990,2023-04-07,20:52:00
2991,2023-04-07,14:25:00
2992,2023-04-07,18:30:00
2993,2023-04-07,19:55:00
2994,2023-04-07,12:46:00
2995,2023-04-07,21:14:00
2996,2023-04-07,21:46:00
2997,2023-04-07,20:50:00
2998,2023-04-07,12:27:00
2999,2023-04-07,21:13:00
3000,2023-04-07,17:01:00
3001,2023-04-07,12:19:00
3002,2023-04-07,18:31:00
3003,2023-04-07,20:21:00
3004,2023-04-07,14:43:00
3005,2023-04-07,20:20:00
3006,2023-04-07,18:59:00
3007,2023-04-07,13:36:00
3008,2023-04-07,21:24:00
3009,2023-04-07,14:04:00
3010,2023-04-08,14:06:00
3011,2023-04-08,14:40:00
3012,2023-04-08,18:10:00
3013,2023-04-08,12:02:00
3014,2023-04-08,21:01:00
3015,2023-04-08,11:58:00
3016,2023-04-08,23:13:00
3017,2023-04-08,11:29:00
3018,2023-04-08,11:10:00
3019,2023-04-08,14:25:00
3020,2023-04-08,11:08:00
3021,2023-04-08,21:47:00
3022,2023-04-08,12:08:00
3023,2023-04-08,20:27:00
3024,2023-04-08,21:10:00
3025,2023-04-08,20:37:00
3026,2023-04-08,14:17:00
3027,2023-04-08,12:28:00
3028,2023-04-08,14:38:00
3029,2023-04-08,20:58:00
3030,2023-04-08,21:29:00
3031,2023-04-08,15:47:00
3032,2023-04-08,14:22:00
3033,2023-04-08,20:25:00
3034,2023-04-08,19:26:00
3035,2023-04-08,14:29:00
3036,2023-04-08,12:44:00
3037,2023-04-08,21:44:00
3038,2023-04-08,19:56:00
3039,2023-04-08,20:56:00
3040,2023-04-08,20:42:00
3041,2023-04-08,19:58:00
3042,2023-04-08,17:07:00
3043,2023-04-08,22:48:00
3044,2023-04-08,13:26:00
3045,2023-04-08,16:13:00
3046,2023-04-08,21:01:00
3047,2023-04-08,14:24:00
3048,2023-04-08,14:54:00
3049,2023-04-08,11:00:00
3050,2023-04-08,12:20:00
3051,2023-04-08,21:31:00
3052,2023-04-08,15:35:00
3053,2023-04-08,21:08:00
3054,2023-04-08,16:53:00
3055,2023-04-08,11:38:00
3056,2023-04-08,13:07:00
3057,2023-04-09,19:04:00
3058,2023-04-09,18:43:00
3059,2023-04-09,14:22:00
3060,2023-04-09,11:57:00
3061,2023-04-09,19:28:00
3062,2023-04-09,18:24:00
3063,2023-04-09,21:03:00
3064,2023-04-09,18:49:00
3065,2023-04-09,12:59:00
3066,2023-04-09,12:12:00
3067,2023-04-09,14:01:00
3068,2023-04-09,23:52:00
3069,2023-04-09,11:14:00
3070,2023-04-09,22:51:00
3071,2023-04-09,19:46:00
3072,2023-04-09,14:32:00
3073,2023-04-09,13:20:00
3074,2023-04-09,19:39:00
3075,2023-04-09,14:27:00
3076,2023-04-09,12:06:00
3077,2023-04-09,12:00:00
3078,2023-04-09,16:00:00
3079,2023-04-09,14:14:00
3080,2023-04-09,13:41:00
3081,2023-04-09,18:04:00
3082,2023-04-09,21:19:00
3083,2023-04-09,21:06:00
3084,2023-04-09,19:16:00
3085,2023-04-09,23:40:00
3086,2023-04-09,19:21:00
3087,2023-04-09,13:54:00
3088,2023-04-09,18:21:00
3089,2023-04-09,10:24:00
3090,2023-04-09,19:32:00
3091,2023-04-09,18:14:00
3092,2023-04-09,07:19:00
3093,2023-04-09,14:48:00
3094,2023-04-09,11:03:00
3095,2023-04-09,14:18:00
3096,2023-04-09,14:13:00
3097,2023-04-09,19:59:00
3098,2023-04-09,21:47:00
3099,2023-04-09,19:17:00
3100,2023-04-09,11:33:00
3101,2023-04-09,21:41:00
3102,2023-04-09,18:14:00
3103,2023-04-09,20:21:00
3104,2023-04-10,11:58:00
3105,2023-04-10,19:51:00
3106,2023-04-10,19:38:00
3107,2023-04-10,20:11:00
3108,2023-04-10,15:04:00
3109,2023-04-10,18:12:00
3110,2023-04-10,12:13:00
3111,2023-04-10,12:37:00
3112,2023-04-10,19:15:00
3113,2023-04-10,21:46:00
3114,2023-04-10,15:46:00
3115,2023-04-10,14:11:00
3116,2023-04-10,20:18:00
3117,2023-04-10,19:17:00
3118,2023-04-10,21:05:00
3119,2023-04-10,23:25:00
3120,2023-04-10,14:28:00
3121,2023-04-10,17:47:00
3122,2023-04-10,15:52:00
3123,2023-04-10,23:01:00
3124,2023-04-10,21:54:00
3125,2023-04-10,13:38:00
3126,2023-04-10,19:16:00
3127,2023-04-10,13:29:00
3128,2023-04-10,14:04:00
3129,2023-04-11,14:12:00
3130,2023-04-11,12:00:00
3131,2023-04-11,09:31:00
3132,2023-04-11,16:25:00
3133,2023-04-11,23:24:00
3134,2023-04-11,17:37:00
3135,2023-04-11,11:58:00
3136,2023-04-11,12:12:00
3137,2023-04-11,20:49:00
3138,2023-04-11,20:32:00
3139,2023-04-11,20:44:00
3140,2023-04-11,14:59:00
3141,2023-04-11,15:15:00
3142,2023-04-11,16:40:00
3143,2023-04-11,18:44:00
3144,2023-04-11,19:16:00
3145,2023-04-11,19:16:00
3146,2023-04-11,12:00:00
3147,2023-04-11,11:41:00
3148,2023-04-11,21:25:00
3149,2023-04-11,18:33:00
3150,2023-04-11,21:10:00
3151,2023-04-11,20:44:00
3152,2023-04-11,14:37:00
3153,2023-04-11,14:48:00
3154,2023-04-11,18:06:00
3155,2023-04-11,20:52:00
3156,2023-04-11,12:59:00
3157,2023-04-12,18:10:00
3158,2023-04-12,18:06:00
3159,2023-04-12,14:33:00
3160,2023-04-12,16:46:00
3161,2023-04-12,15:23:00
3162,2023-04-12,12:12:00
3163,2023-04-12,17:07:00
3164,2023-04-12,15:11:00
3165,2023-04-12,12:51:00
3166,2023-04-12,20:57:00
3167,2023-04-12,21:40:00
3168,2023-04-12,18:55:00
3169,2023-04-12,18:18:00
3170,2023-04-12,11:17:00
3171,2023-04-12,11:37:00
3172,2023-04-12,14:43:00
3173,2023-04-12,18:03:00
3174,2023-04-12,11:42:00
3175,2023-04-12,18:06:00
3176,2023-04-12,11:24:00
3177,2023-04-12,20:59:00
3178,2023-04-12,16:38:00
3179,2023-04-12,16:43:00
3180,2023-04-12,20:52:00
3181,2023-04-12,13:42:00
3182,2023-04-12,11:22:00
3183,2023-04-12,18:00:00
3184,2023-04-12,17:25:00
3185,2023-04-12,19:01:00
3186,2023-04-12,20:44:00
3187,2023-04-13,14:32:00
3188,2023-04-13,15:00:00
3189,2023-04-13,23:01:00
3190,2023-04-13,18:51:00
3191,2023-04-13,21:14:00
3192,2023-04-13,21:47:00
3193,2023-04-13,18:22:00
3194,2023-04-13,16:42:00
3195,2023-04-13,18:46:00
3196,2023-04-13,12:45:00
3197,2023-04-13,11:08:00
3198,2023-04-13,15:19:00
3199,2023-04-13,21:10:00
3200,2023-04-13,18:30:00
3201,2023-04-13,19:15:00
3202,2023-04-13,11:06:00
3203,2023-04-13,17:01:00
3204,2023-04-13,13:57:00
3205,2023-04-13,13:14:00
3206,2023-04-13,21:57:00
3207,2023-04-13,19:59:00
3208,2023-04-13,21:05:00
3209,2023-04-13,20:55:00
3210,2023-04-13,11:41:00
3211,2023-04-13,14:41:00
3212,2023-04-14,21:51:00
3213,2023-04-14,13:07:00
3214,2023-04-14,11:05:00
3215,2023-04-14,12:47:00
3216,2023-04-14,20:08:00
3217,2023-04-14,21:36:00
3218,2023-04-14,20:03:00
3219,2023-04-14,19:54:00
3220,2023-04-14,14:20:00
3221,2023-04-14,19:33:00
3222,2023-04-14,19:06:00
3223,2023-04-14,14:20:00
3224,2023-04-14,13:53:00
3225,2023-04-14,14:09:00
3226,2023-04-14,19:47:00
3227,2023-04-14,18:38:00
3228,2023-04-14,11:17:00
3229,2023-04-14,23:40:00
3230,2023-04-14,21:18:00
3231,2023-04-14,21:03:00
3232,2023-04-14,23:09:00
3233,2023-04-14,19:54:00
3234,2023-04-14,19:44:00
3235,2023-04-14,19:54:00
3236,2023-04-14,16:19:00
3237,2023-04-14,22:01:00
3238,2023-04-14,20:27:00
3239,2023-04-14,20:48:00
3240,2023-04-14,11:33:00
3241,2023-04-14,20:44:00
3242,2023-04-14,21:06:00
3243,2023-04-14,11:54:00
3244,2023-04-14,20:29:00
3245,2023-04-14,19:28:00
3246,2023-04-14,20:57:00
3247,2023-04-14,12:51:00
3248,2023-04-14,18:23:00
3249,2023-04-14,18:43:00
3250,2023-04-14,19:24:00
3251,2023-04-14,23:43:00
3252,2023-04-14,18:06:00
3253,2023-04-14,14:11:00
3254,2023-04-14,18:32:00
3255,2023-04-14,21:09:00
3256,2023-04-14,21:15:00
3257,2023-04-14,08:25:00
3258,2023-04-14,17:38:00
3259,2023-04-14,23:49:00
3260,2023-04-14,18:49:00
3261,2023-04-14,17:24:00
3262,2023-04-15,21:23:00
3263,2023-04-15,07:05:00
3264,2023-04-15,12:01:00
3265,2023-04-15,21:17:00
3266,2023-04-15,18:50:00
3267,2023-04-15,21:30:00
3268,2023-04-15,23:19:00
3269,2023-04-15,18:20:00
3270,2023-04-15,12:25:00
3271,2023-04-15,18:25:00
3272,2023-04-15,21:04:00
3273,2023-04-15,18:48:00
3274,2023-04-15,18:11:00
3275,2023-04-15,19:00:00
3276,2023-04-15,20:07:00
3277,2023-04-15,08:41:00
3278,2023-04-15,13:54:00
3279,2023-04-15,18:07:00
3280,2023-04-15,20:34:00
3281,2023-04-15,11:15:00
3282,2023-04-15,13:42:00
3283,2023-04-15,19:36:00
3284,2023-04-15,16:33:00
3285,2023-04-15,20:38:00
3286,2023-04-15,19:44:00
3287,2023-04-15,11:15:00
3288,2023-04-15,08:19:00
3289,2023-04-15,19:08:00
3290,2023-04-15,19:37:00
3291,2023-04-15,12:46:00
3292,2023-04-15,18:35:00
3293,2023-04-15,14:41:00
3294,2023-04-15,21:29:00
3295,2023-04-15,13:43:00
3296,2023-04-15,17:09:00
3297,2023-04-15,18:40:00
3298,2023-04-15,19:45:00
3299,2023-04-15,12:26:00
3300,2023-04-16,14:24:00
3301,2023-04-16,08:04:00
3302,2023-04-16,11:43:00
3303,2023-04-16,18:21:00
3304,2023-04-16,20:58:00
3305,2023-04-16,13:09:00
3306,2023-04-16,19:17:00
3307,2023-04-16,10:14:00
3308,2023-04-16,11:50:00
3309,2023-04-16,19:33:00
3310,2023-04-16,20:37:00
3311,2023-04-16,21:06:00
3312,2023-04-16,20:35:00
3313,2023-04-16,11:57:00
3314,2023-04-16,09:48:00
3315,2023-04-16,13:51:00
3316,2023-04-16,21:30:00
3317,2023-04-16,20:00:00
3318,2023-04-16,19:42:00
3319,2023-04-16,14:36:00
3320,2023-04-16,18:58:00
3321,2023-04-16,20:45:00
3322,2023-04-16,21:45:00
3323,2023-04-16,16:22:00
3324,2023-04-16,20:17:00
3325,2023-04-16,22:19:00
3326,2023-04-16,18:19:00
3327,2023-04-16,16:54:00
3328,2023-04-16,11:04:00
3329,2023-04-16,18:10:00
3330,2023-04-16,18:47:00
3331,2023-04-16,14:51:00
3332,2023-04-16,21:43:00
3333,2023-04-16,19:30:00
3334,2023-04-17,18:25:00
3335,2023-04-17,08:58:00
3336,2023-04-17,18:45:00
3337,2023-04-17,17:47:00
3338,2023-04-17,11:38:00
3339,2023-04-17,15:43:00
3340,2023-04-17,19:11:00
3341,2023-04-17,12:32:00
3342,2023-04-17,11:27:00
3343,2023-04-17,15:23:00
3344,2023-04-17,23:58:00
3345,2023-04-17,18:18:00
3346,2023-04-17,13:16:00
3347,2023-04-17,14:13:00
3348,2023-04-17,18:59:00
3349,2023-04-17,17:54:00
3350,2023-04-17,16:00:00
3351,2023-04-17,20:19:00
3352,2023-04-17,11:22:00
3353,2023-04-17,19:25:00
3354,2023-04-17,11:27:00
3355,2023-04-17,15:33:00
3356,2023-04-17,19:26:00
3357,2023-04-17,14:00:00
3358,2023-04-17,13:14:00
3359,2023-04-17,16:19:00
3360,2023-04-17,12:34:00
3361,2023-04-17,18:28:00
3362,2023-04-17,21:10:00
3363,2023-04-17,14:00:00
3364,2023-04-17,12:07:00
3365,2023-04-17,11:08:00
3366,2023-04-17,13:57:00
3367,2023-04-18,12:30:00
3368,2023-04-18,23:07:00
3369,2023-04-18,17:31:00
3370,2023-04-18,19:20:00
3371,2023-04-18,21:32:00
3372,2023-04-18,21:08:00
3373,2023-04-18,11:50:00
3374,2023-04-18,08:22:00
3375,2023-04-18,19:03:00
3376,2023-04-18,20:27:00
3377,2023-04-18,22:27:00
3378,2023-04-18,16:31:00
3379,2023-04-18,14:15:00
3380,2023-04-18,19:15:00
3381,2023-04-18,11:55:00
3382,2023-04-18,12:42:00
3383,2023-04-18,19:30:00
3384,2023-04-18,18:44:00
3385,2023-04-18,19:12:00
3386,2023-04-19,12:25:00
3387,2023-04-19,08:59:00
3388,2023-04-19,11:39:00
3389,2023-04-19,11:24:00
3390,2023-04-19,16:44:00
3391,2023-04-19,19:14:00
3392,2023-04-19,14:03:00
3393,2023-04-19,18:19:00
3394,2023-04-19,13:17:00
3395,2023-04-19,21:15:00
3396,2023-04-19,11:11:00
3397,2023-04-19,07:42:00
3398,2023-04-19,19:18:00
3399,2023-04-19,17:06:00
3400,2023-04-19,16:31:00
3401,2023-04-19,13:07:00
3402,2023-04-19,11:43:00
3403,2023-04-19,19:21:00
3404,2023-04-19,13:47:00
3405,2023-04-19,20:15:00
3406,2023-04-19,19:37:00
3407,2023-04-19,11:08:00
3408,2023-04-20,08:12:00
3409,2023-04-20,18:04:00
3410,2023-04-20,20:19:00
3411,2023-04-20,19:34:00
3412,2023-04-20,18:08:00
3413,2023-04-20,13:57:00
3414,2023-04-20,20:57:00
3415,2023-04-20,11:58:00
3416,2023-04-20,16:26:00
3417,2023-04-20,18:10:00
3418,2023-04-20,19:18:00
3419,2023-04-20,07:50:00
3420,2023-04-20,22:47:00
3421,2023-04-20,21:43:00
3422,2023-04-20,18:10:00
3423,2023-04-20,17:24:00
3424,2023-04-20,21:25:00
3425,2023-04-20,19:11:00
3426,2023-04-20,08:37:00
3427,2023-04-20,21:32:00
3428,2023-04-20,20:19:00
3429,2023-04-21,13:35:00
3430,2023-04-21,12:02:00
3431,2023-04-21,20:02:00
3432,2023-04-21,20:59:00
3433,2023-04-21,11:41:00
3434,2023-04-21,22:34:00
3435,2023-04-21,13:40:00
3436,2023-04-21,20:20:00
3437,2023-04-21,13:46:00
3438,2023-04-21,13:20:00
3439,2023-04-21,22:52:00
3440,2023-04-21,13:11:00
3441,2023-04-21,11:34:00
3442,2023-04-21,18:46:00
3443,2023-04-21,21:41:00
3444,2023-04-21,12:52:00
3445,2023-04-21,16:17:00
3446,2023-04-21,14:09:00
3447,2023-04-21,17:46:00
3448,2023-04-21,15:57:00
3449,2023-04-21,16:11:00
3450,2023-04-21,15:12:00
3451,2023-04-21,19:41:00
3452,2023-04-21,13:10:00
3453,2023-04-21,21:43:00
3454,2023-04-21,18:09:00
3455,2023-04-21,12:29:00
3456,2023-04-21,21:06:00
3457,2023-04-21,19:46:00
3458,2023-04-21,18:38:00
3459,2023-04-21,14:01:00
3460,2023-04-21,11:48:00
3461,2023-04-21,18:08:00
3462,2023-04-21,11:17:00
3463,2023-04-21,11:50:00
3464,2023-04-21,22:34:00
3465,2023-04-21,20:54:00
3466,2023-04-22,14:48:00
3467,2023-04-22,21:52:00
3468,2023-04-22,13:30:00
3469,2023-04-22,11:34:00
3470,2023-04-22,18:01:00
3471,2023-04-22,18:34:00
3472,2023-04-22,14:09:00
3473,2023-04-22,08:01:00
3474,2023-04-22,14:09:00
3475,2023-04-22,13:14:00
3476,2023-04-22,21:43:00
3477,2023-04-22,18:31:00
3478,2023-04-22,11:14:00
3479,2023-04-22,13:22:00
3480,2023-04-22,13:07:00
3481,2023-04-22,11:57:00
3482,2023-04-22,08:11:00
3483,2023-04-22,16:38:00
3484,2023-04-22,14:09:00
3485,2023-04-22,20:39:00
3486,2023-04-22,20:56:00
3487,2023-04-22,14:42:00
3488,2023-04-22,13:51:00
3489,2023-04-22,18:50:00
3490,2023-04-22,08:49:00
3491,2023-04-22,20:09:00
3492,2023-04-22,14:52:00
3493,2023-04-22,14:46:00
3494,2023-04-22,11:20:00
3495,2023-04-22,22:49:00
3496,2023-04-22,13:31:00
3497,2023-04-22,17:26:00
3498,2023-04-23,20:08:00
3499,2023-04-23,19:24:00
3500,2023-04-23,16:34:00
3501,2023-04-23,19:24:00
3502,2023-04-23,14:33:00
3503,2023-04-23,19:44:00
3504,2023-04-23,13:00:00
3505,2023-04-23,11:23:00
3506,2023-04-23,19:58:00
3507,2023-04-23,13:23:00
3508,2023-04-23,19:18:00
3509,2023-04-23,17:59:00
3510,2023-04-23,19:13:00
3511,2023-04-23,18:47:00
3512,2023-04-23,12:24:00
3513,2023-04-23,21:23:00
3514,2023-04-23,11:42:00
3515,2023-04-23,21:53:00
3516,2023-04-23,19:01:00
3517,2023-04-23,12:05:00
3518,2023-04-23,11:36:00
3519,2023-04-23,21:09:00
3520,2023-04-23,21:47:00
3521,2023-04-23,13:30:00
3522,2023-04-23,16:28:00
3523,2023-04-23,18:18:00
3524,2023-04-23,11:56:00
3525,2023-04-23,19:32:00
3526,2023-04-23,14:53:00
3527,2023-04-23,16:35:00
3528,2023-04-23,20:58:00
3529,2023-04-23,20:45:00
3530,2023-04-23,12:17:00
3531,2023-04-23,23:08:00
3532,2023-04-23,21:39:00
3533,2023-04-23,14:11:00
3534,2023-04-23,18:52:00
3535,2023-04-23,21:20:00
3536,2023-04-23,21:52:00
3537,2023-04-23,11:51:00
3538,2023-04-23,14:12:00
3539,2023-04-23,11:04:00
3540,2023-04-23,13:01:00
3541,2023-04-23,12:34:00
3542,2023-04-23,12:38:00
3543,2023-04-23,09:12:00
3544,2023-04-23,18:15:00
3545,2023-04-23,11:36:00
3546,2023-04-23,23:02:00
3547,2023-04-24,13:00:00
3548,2023-04-24,23:25:00
3549,2023-04-24,20:48:00
3550,2023-04-24,13:08:00
3551,2023-04-24,18:21:00
3552,2023-04-24,17:32:00
3553,2023-04-24,12:01:00
3554,2023-04-24,21:30:00
3555,2023-04-24,18:18:00
3556,2023-04-24,14:05:00
3557,2023-04-24,18:45:00
3558,2023-04-24,12:51:00
3559,2023-04-24,19:49:00
3560,2023-04-24,20:28:00
3561,2023-04-24,20:18:00
3562,2023-04-24,14:02:00
3563,2023-04-24,21:15:00
3564,2023-04-24,11:09:00
3565,2023-04-24,21:06:00
3566,2023-04-25,13:35:00
3567,2023-04-25,18:31:00
3568,2023-04-25,13:10:00
3569,2023-04-25,19:04:00
3570,2023-04-25,13:22:00
3571,2023-04-25,12:45:00
3572,2023-04-25,20:30:00
3573,2023-04-25,23:41:00
3574,2023-04-25,18:36:00
3575,2023-04-25,16:54:00
3576,2023-04-25,14:54:00
3577,2023-04-25,19:28:00
3578,2023-04-25,13:23:00
3579,2023-04-25,14:32:00
3580,2023-04-25,17:02:00
3581,2023-04-25,18:47:00
3582,2023-04-25,18:09:00
3583,2023-04-25,20:24:00
3584,2023-04-26,18:14:00
3585,2023-04-26,14:42:00
3586,2023-04-26,14:29:00
3587,2023-04-26,21:06:00
3588,2023-04-26,11:58:00
3589,2023-04-26,23:49:00
3590,2023-04-26,16:21:00
3591,2023-04-26,13:38:00
3592,2023-04-26,17:47:00
3593,2023-04-26,16:29:00
3594,2023-04-26,08:30:00
3595,2023-04-26,12:20:00
3596,2023-04-26,21:03:00
3597,2023-04-26,20:50:00
3598,2023-04-26,16:13:00
3599,2023-04-26,11:48:00
3600,2023-04-26,20:16:00
3601,2023-04-26,18:09:00
3602,2023-04-26,14:05:00
3603,2023-04-26,14:55:00
3604,2023-04-26,15:42:00
3605,2023-04-26,19:53:00
3606,2023-04-26,14:21:00
3607,2023-04-27,13:26:00
3608,2023-04-27,17:44:00
3609,2023-04-27,21:22:00
3610,2023-04-27,21:52:00
3611,2023-04-27,08:04:00
3612,2023-04-27,19:20:00
3613,2023-04-27,20:00:00
3614,2023-04-27,14:59:00
3615,2023-04-27,13:07:00
3616,2023-04-27,21:16:00
3617,2023-04-27,18:28:00
3618,2023-04-27,19:40:00
3619,2023-04-27,17:06:00
3620,2023-04-27,08:26:00
3621,2023-04-27,19:38:00
3622,2023-04-27,13:13:00
3623,2023-04-27,22:23:00
3624,2023-04-27,18:19:00
3625,2023-04-27,18:44:00
3626,2023-04-27,16:26:00
3627,2023-04-27,16:53:00
3628,2023-04-27,20:07:00
3629,2023-04-27,21:27:00
3630,2023-04-27,12:34:00
3631,2023-04-27,16:54:00
3632,2023-04-27,21:40:00
3633,2023-04-27,11:05:00
3634,2023-04-28,11:39:00
3635,2023-04-28,18:31:00
3636,2023-04-28,18:40:00
3637,2023-04-28,17:51:00
3638,2023-04-28,09:54:00
3639,2023-04-28,15:49:00
3640,2023-04-28,16:07:00
3641,2023-04-28,14:07:00
3642,2023-04-28,14:26:00
3643,2023-04-28,21:00:00
3644,2023-04-28,19:32:00
3645,2023-04-28,13:19:00
3646,2023-04-28,21:43:00
3647,2023-04-28,14:02:00
3648,2023-04-28,08:50:00
3649,2023-04-28,13:21:00
3650,2023-04-28,14:15:00
3651,2023-04-28,21:12:00
3652,2023-04-28,21:53:00
3653,2023-04-28,14:08:00
3654,2023-04-28,21:46:00
3655,2023-04-28,13:33:00
3656,2023-04-28,12:06:00
3657,2023-04-28,19:32:00
3658,2023-04-28,14:53:00
3659,2023-04-28,20:53:00
3660,2023-04-28,20:13:00
3661,2023-04-28,11:27:00
3662,2023-04-28,08:01:00
3663,2023-04-28,18:36:00
3664,2023-04-28,12:29:00
3665,2023-04-28,20:11:00
3666,2023-04-28,12:19:00
3667,2023-04-29,19:46:00
3668,2023-04-29,21:49:00
3669,2023-04-29,11:17:00
3670,2023-04-29,12:40:00
3671,2023-04-29,07:07:00
3672,2023-04-29,17:07:00
3673,2023-04-29,13:16:00
3674,2023-04-29,18:04:00
3675,2023-04-29,16:58:00
3676,2023-04-29,21:06:00
3677,2023-04-29,15:26:00
3678,2023-04-29,11:13:00
3679,2023-04-29,21:56:00
3680,2023-04-29,14:51:00
3681,2023-04-29,13:00:00
3682,2023-04-29,18:07:00
3683,2023-04-29,23:30:00
3684,2023-04-29,22:10:00
3685,2023-04-29,20:59:00
3686,2023-04-29,11:34:00
3687,2023-04-29,08:13:00
3688,2023-04-29,18:57:00
3689,2023-04-29,13:08:00
3690,2023-04-29,12:17:00
3691,2023-04-29,12:05:00
3692,2023-04-29,13:29:00
3693,2023-04-29,21:27:00
3694,2023-04-29,21:59:00
3695,2023-04-29,12:12:00
3696,2023-04-29,20:25:00
3697,2023-04-29,13:10:00
3698,2023-04-29,21:27:00
3699,2023-04-29,21:38:00
3700,2023-04-29,20:39:00
3701,2023-04-29,14:27:00
3702,2023-04-29,13:23:00
3703,2023-04-30,21:10:00
3704,2023-04-30,20:37:00
3705,2023-04-30,17:52:00
3706,2023-04-30,20:25:00
3707,2023-04-30,08:51:00
3708,2023-04-30,12:22:00
3709,2023-04-30,12:42:00
3710,2023-04-30,12:49:00
3711,2023-04-30,11:20:00
3712,2023-04-30,20:13:00
3713,2023-04-30,16:57:00
3714,2023-04-30,11:24:00
3715,2023-04-30,12:33:00
3716,2023-04-30,13:45:00
3717,2023-04-30,18:36:00
3718,2023-04-30,21:43:00
3719,2023-04-30,20:52:00
3720,2023-04-30,12:03:00
3721,2023-04-30,21:02:00
3722,2023-04-30,23:07:00
3723,2023-04-30,12:38:00
3724,2023-04-30,14:15:00
3725,2023-04-30,20:01:00
3726,2023-04-30,18:58:00
3727,2023-04-30,15:53:00
3728,2023-04-30,22:57:00
3729,2023-04-30,18:21:00
3730,2023-04-30,18:30:00
3731,2023-04-30,14:46:00
3732,2023-04-30,13:48:00
3733,2023-04-30,11:35:00
3734,2023-04-30,21:39:00
3735,2023-04-30,09:44:00
3736,2023-04-30,23:54:00
3737,2023-04-30,18:53:00
3738,2023-04-30,11:01:00
3739,2023-04-30,11:08:00
3740,2023-04-30,13:55:00
3741,2023-04-30,21:14:00
3742,2023-04-30,12:46:00
3743,2023-04-30,20:52:00
3744,2023-04-30,18:59:00
3745,2023-04-30,18:16:00
3746,2023-04-30,18:07:00
3747,2023-04-30,09:04:00
3748,2023-04-30,14:17:00
3749,2023-04-30,19:37:00
3750,2023-04-30,15:20:00
3751,2023-04-30,21:40:00
3752,2023-04-30,15:33:00
3753,2023-05-01,14:42:00
3754,2023-05-01,16:20:00
3755,2023-05-01,21:14:00
3756,2023-05-01,13:45:00
3757,2023-05-01,12:42:00
3758,2023-05-01,19:44:00
3759,2023-05-01,14:03:00
3760,2023-05-01,12:29:00
3761,2023-05-01,19:31:00
3762,2023-05-01,12:52:00
3763,2023-05-01,20:48:00
3764,2023-05-01,21:41:00
3765,2023-05-01,11:58:00
3766,2023-05-01,13:24:00
3767,2023-05-01,22:49:00
3768,2023-05-01,15:17:00
3769,2023-05-01,17:19:00
3770,2023-05-01,22:09:00
3771,2023-05-01,15:47:00
3772,2023-05-01,11:57:00
3773,2023-05-01,16:01:00
3774,2023-05-01,17:28:00
3775,2023-05-01,11:59:00
3776,2023-05-01,20:27:00
3777,2023-05-01,14:32:00
3778,2023-05-01,16:03:00
3779,2023-05-01,16:06:00
3780,2023-05-01,10:46:00
3781,2023-05-01,19:18:00
3782,2023-05-01,12:38:00
3783,2023-05-01,14:33:00
3784,2023-05-01,17:03:00
3785,2023-05-01,18:14:00
3786,2023-05-01,11:36:00
